Locality,Sample,mab,Latitude,Longitude,Geologic Unit(s),Fossil,Fossil Subgroup,Fossil Unit,Reference,Period,Epoch,Age,projectName,Sample Collector
AMNH 38,AMNH 38,n/a,31.9648,-104.7625,Lamar Limestone,Invertebrate,Brachiopod,Rigbyella girtyi,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 38,AMNH 38,n/a,31.9648,-104.7625,Lamar Limestone,Invertebrate,Brachiopod,Sarganostega pressa,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 38,AMNH 38,n/a,31.9648,-104.7625,Lamar Limestone,Invertebrate,Brachiopod,Sarganostega transversalis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 38,AMNH 38,n/a,31.9648,-104.7625,Lamar Limestone,Invertebrate,Brachiopod,Scapharina levis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 38,AMNH 38,n/a,31.9648,-104.7625,Lamar Limestone,Invertebrate,Brachiopod,Sestropoma cribriferum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 38,AMNH 38,n/a,31.9648,-104.7625,Lamar Limestone,Invertebrate,Brachiopod,Tautosia elegans,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 38,AMNH 38,n/a,31.9648,-104.7625,Lamar Limestone,Invertebrate,Brachiopod,Thedusia ventricosa,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 38,AMNH 38,n/a,31.9648,-104.7625,Lamar Limestone,Invertebrate,Brachiopod,Timorina ovata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 38,AMNH 38,n/a,31.9648,-104.7625,Lamar Limestone,Invertebrate,Brachiopod,Tropidelasma gregarium,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 39,AMNH 39,n/a,31.9861,-104.7571,McCoombs Limestone,Invertebrate,Brachiopod,Astegosia subquadrata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 39,AMNH 39,n/a,31.9861,-104.7571,McCoombs Limestone,Invertebrate,Brachiopod,Composita affinis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 39,AMNH 39,n/a,31.9861,-104.7571,McCoombs Limestone,Invertebrate,Brachiopod,Hustedia opsia,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 39,AMNH 39,n/a,31.9861,-104.7571,McCoombs Limestone,Invertebrate,Brachiopod,Martinia rhomboidalis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 39,AMNH 39,n/a,31.9861,-104.7571,McCoombs Limestone,Invertebrate,Brachiopod,Meekella sp.,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 39,AMNH 39,n/a,31.9861,-104.7571,McCoombs Limestone,Invertebrate,Brachiopod,Ombonia guadalupensis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 39,AMNH 39,n/a,31.9861,-104.7571,McCoombs Limestone,Invertebrate,Brachiopod,Paraspiriferina billingsi,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 39,AMNH 39,n/a,31.9861,-104.7571,McCoombs Limestone,Invertebrate,Brachiopod,Paucispinifera latidorsata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 39,AMNH 39,n/a,31.9861,-104.7571,McCoombs Limestone,Invertebrate,Brachiopod,Sarganostega pressa,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 39,AMNH 39,n/a,31.9861,-104.7571,McCoombs Limestone,Invertebrate,Brachiopod,Sestropoma cribriferum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 39,AMNH 39,n/a,31.9861,-104.7571,McCoombs Limestone,Invertebrate,Brachiopod,Thedusia ventricosa,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 39,AMNH 39,n/a,31.9861,-104.7571,McCoombs Limestone,Invertebrate,Brachiopod,Tropidelasma gregarium,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 39,USGS 7707,n/a,31.9861,-104.7571,McCoombs Limestone,Invertebrate,Fusulinid,Fusulina,"Girty, Written Commun., 1934",Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Allorhynchus venustulum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Anomaloria anomala,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Anteridocus bicostatus,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Anteridocus swallovianus,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Aphaurosia rotundata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Arionthia lamaria,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Astegosia subquadrata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Collemataria spatulata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Composita affinis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Crenispirifer myllus,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Crurithyris guadalupensis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Deltarina magnicostata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Derbyia sp. 1,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Dielasma cordatum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Dielasma sulcatum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Elivina detecta,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Geyerella americana,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Hustedia opsia,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Martinia rhomboidalis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Ombonia guadalupensis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Paranorella aquilonia,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Paraspiriferina billingsi,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Reticulariina welleri,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Rhynchopora sp. b,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Sarganostega pressa,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Spriiferellina nuda,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Stenoscisma abbreviatum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Stenoscisma trabeatum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Tautosia shumardiana,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,AMNH 347,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Tropidelasma gregarium,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Allorhynchus venustulum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Aneuthelasma amygdalinum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Anomaloria anomala,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Anteridocus swallovianus,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Aphaurosia rtundata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Aphaurosia scutata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Arionthia lamaria,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Astegosia subquadrata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Collemataria spatulata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Composita affinis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Composita pyriformis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Crenispirifer myllus,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Crurithyris guadalupensis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Deltarina magnicostata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Derbyia filosa,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Derbyia sp. 1,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Dielasma cordatum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Dielasma sp.,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Dielasma sulcatum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Eliva shumardi,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Elivina detecta,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Fascicosta longaeva,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Geyerella americana,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Heteralosia magnispina,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Heterelasma shumardianum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Heterelasma venustulum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Hustedia opsia,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Lirellaria costellata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Martinia rhomboidalis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Ombonia guadalupensis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Paraspiriferina billingsi,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Paucispinifera latidorsata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Ptilotorhynchus delicaum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Reticulariina sp.,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Rigbyella girtyi,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Sarganostega pressa,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Spiriferellina nuda,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Stenoscisma sp.,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Stenoscisma trabeatum,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Strigirhynchia indentata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Tautosia elegans,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Tautosia shumardiana,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Thedusia emarginata,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
AMNH 347,USNM 738,n/a,31.9730,-104.7354,Lamar Limestone,Invertebrate,Brachiopod,Thedusia trigonalis,Cooper and Grant (1977),Permian,Guadalupian,Capitanian,"Guadalupe Peak 1:100,000 Quadrangle, West Texas",Richard E. Grant
